rating,genre,runtime_in_minutes,tomatometer_status,tomatometer_rating,tomatometer_count,audience_rating
2,782,95.0,1,80,5,72.0
4,752,102.0,2,10,166,62.0
4,752,101.0,2,7,112,53.0
4,1033,102.0,2,12,76,40.0
4,818,113.0,2,31,139,46.0
4,752,101.0,2,17,18,62.0
2,752,120.0,2,27,11,38.0
4,782,103.0,1,63,40,74.0
2,951,102.0,0,92,49,75.0
2,884,76.0,1,100,5,40.0
4,334,121.0,0,91,316,92.0
4,247,137.0,0,84,395,87.0
4,855,95.0,2,57,35,48.0
2,752,106.0,0,92,51,80.0
2,884,88.0,0,89,47,83.0
4,752,105.0,2,42,151,49.0
2,641,108.0,1,71,31,85.0
2,923,88.0,1,71,24,64.0
2,752,85.0,1,88,16,57.0
6,995,107.0,2,40,5,43.0
6,995,104.0,2,38,16,34.0
4,951,105.0,1,65,17,54.0
2,579,144.0,1,65,17,60.0
3,247,87.0,2,20,119,27.0
3,195,105.0,2,30,10,65.0
6,951,88.0,1,65,31,68.0
6,752,102.0,2,24,42,36.0
6,0,86.0,2,0,9,39.0
6,292,97.0,1,63,8,40.0
0,193,122.0,1,82,11,69.0
3,133,117.0,1,92,26,74.0
2,252,89.0,2,40,5,64.0
4,946,90.0,0,74,42,66.0
3,59,158.0,1,95,22,86.0
2,557,161.0,1,83,12,84.0
2,1033,90.0,2,50,10,26.0
2,987,82.0,1,91,23,47.0
6,752,94.0,2,42,12,22.0
6,496,106.0,2,38,13,72.0
2,632,150.0,1,91,32,83.0
2,1006,135.0,1,67,9,71.0
2,1033,98.0,1,71,58,83.0
6,279,90.0,2,17,12,40.0
6,474,94.0,2,54,26,78.0
3,927,111.0,0,86,50,82.0
6,579,106.0,1,80,5,52.0
6,1025,106.0,2,21,78,45.0
2,557,105.0,1,61,18,47.0
2,557,104.0,2,40,5,77.0
0,973,93.0,1,64,28,84.0
4,329,104.0,2,33,45,68.0
6,279,139.0,0,85,266,91.0
2,598,102.0,1,95,22,44.0
6,465,92.0,1,60,47,76.0
4,752,106.0,0,86,349,44.0
6,591,107.0,1,70,10,63.0
2,626,101.0,1,95,20,85.0
3,802,122.0,1,90,21,88.0
0,387,78.0,1,75,20,72.0
4,782,97.0,2,22,18,26.0
3,845,117.0,0,91,219,85.0
2,884,76.0,0,97,66,38.0
6,998,110.0,2,25,8,46.0
2,740,148.0,2,29,7,78.0
6,752,82.0,2,29,24,81.0
6,752,100.0,2,55,29,55.0
6,951,87.0,0,90,157,82.0
6,951,113.0,2,51,53,36.0
4,0,98.0,2,3,88,38.0
6,752,106.0,2,33,175,40.0
2,1025,117.0,2,0,6,
6,1025,109.0,2,27,116,59.0
6,1025,109.0,0,79,358,70.0
6,1025,88.0,2,29,28,53.0
6,1025,96.0,2,13,24,37.0
6,1025,86.0,2,52,61,49.0
6,954,93.0,2,28,39,63.0
6,1042,99.0,2,42,26,27.0
6,1025,89.0,2,11,63,26.0
6,1027,1.0,2,6,34,37.0
2,840,90.0,1,80,5,72.0
2,160,113.0,1,88,8,49.0
6,279,104.0,1,100,11,72.0
6,752,92.0,1,62,144,56.0
6,0,99.0,2,29,21,71.0
3,292,95.0,1,80,10,62.0
4,811,103.0,2,44,59,40.0
4,203,92.0,2,41,224,59.0
6,1009,109.0,2,28,18,44.0
6,279,105.0,2,44,106,52.0
6,951,94.0,1,81,26,56.0
4,725,114.0,1,92,13,73.0
2,1035,83.0,2,14,7,17.0
6,782,89.0,1,83,6,68.0
4,782,95.0,2,12,85,34.0
2,1025,85.0,1,100,6,29.0
6,995,98.0,2,5,22,29.0
2,617,131.0,1,85,13,67.0
3,213,107.0,2,33,9,31.0
4,327,111.0,1,72,225,66.0
0,917,75.0,1,73,44,70.0
4,811,103.0,0,91,56,91.0
2,951,109.0,0,87,71,75.0
2,953,86.0,2,20,10,47.0
2,752,69.0,0,100,46,22.0
0,835,92.0,2,43,132,67.0
2,474,83.0,2,59,46,45.0
2,870,83.0,1,100,7,55.0
6,959,121.0,2,16,147,55.0
3,300,109.0,2,57,7,41.0
0,736,112.0,1,83,6,75.0
6,195,87.0,2,15,139,53.0
0,794,164.0,2,50,6,82.0
3,395,87.0,2,4,80,34.0
6,476,113.0,1,66,29,82.0
6,811,110.0,1,72,61,75.0
2,752,,1,83,6,53.0
4,557,130.0,0,90,81,83.0
6,598,111.0,2,27,11,42.0
6,752,91.0,2,57,7,62.0
6,951,78.0,0,75,73,37.0
4,1025,,1,71,148,66.0
4,1025,120.0,1,70,194,59.0
6,474,128.0,2,55,108,63.0
3,389,109.0,0,76,166,70.0
3,366,99.0,2,45,120,61.0
6,517,85.0,0,85,48,59.0
6,995,89.0,2,48,21,41.0
2,551,94.0,0,88,48,77.0
4,752,104.0,0,81,52,55.0
2,885,100.0,1,89,35,70.0
6,752,99.0,2,40,52,60.0
2,97,126.0,0,76,42,75.0
0,447,135.0,1,100,8,97.0
6,1042,82.0,2,43,7,19.0
6,752,97.0,2,14,7,9.0
6,959,104.0,1,67,144,78.0
6,802,96.0,1,69,13,89.0
6,951,101.0,1,83,36,83.0
6,0,96.0,2,28,43,34.0
2,782,96.0,2,33,9,61.0
6,0,97.0,2,53,32,49.0
6,242,100.0,2,17,6,45.0
2,1073,170.0,0,95,40,65.0
6,292,96.0,2,33,12,47.0
6,195,111.0,1,74,19,53.0
6,78,2.0,2,39,82,40.0
4,782,115.0,2,40,101,70.0
6,334,90.0,2,50,143,54.0
6,689,105.0,1,91,33,83.0
6,315,94.0,2,50,12,53.0
2,752,13.0,1,83,6,68.0
2,752,,1,100,7,46.0
6,782,100.0,2,10,10,50.0
6,195,116.0,2,21,34,80.0
6,0,100.0,2,22,18,65.0
2,557,118.0,1,100,38,80.0
2,777,101.0,1,79,24,80.0
6,752,101.0,2,52,136,60.0
6,195,88.0,1,74,147,80.0
2,884,100.0,1,97,31,90.0
3,667,91.0,0,84,45,93.0
2,822,77.0,1,100,6,59.0
2,995,121.0,1,100,18,74.0
2,500,83.0,0,96,46,76.0
6,557,130.0,2,49,86,76.0
3,835,111.0,2,42,19,53.0
3,752,111.0,1,63,8,33.0
2,884,87.0,1,85,27,46.0
6,579,103.0,1,62,125,75.0
2,947,77.0,1,92,26,76.0
3,1056,161.0,0,83,235,80.0
4,287,146.0,0,77,276,85.0
4,287,131.0,0,96,329,89.0
4,320,157.0,0,88,253,74.0
3,287,154.0,0,83,276,78.0
4,288,138.0,0,78,250,81.0
3,1056,142.0,0,90,257,86.0
3,320,152.0,0,81,197,82.0
6,279,115.0,2,48,99,55.0
6,951,128.0,2,59,123,48.0
3,946,105.0,1,92,38,76.0
6,782,97.0,2,33,36,33.0
6,1006,84.0,1,73,11,65.0
2,642,104.0,1,85,27,93.0
2,664,102.0,1,100,10,82.0
2,752,72.0,1,78,9,85.0
6,559,120.0,1,67,15,83.0
2,133,157.0,1,67,24,77.0
6,1025,84.0,2,52,46,45.0
3,600,84.0,2,50,6,49.0
2,223,96.0,2,40,35,35.0
6,1025,81.0,2,57,23,39.0
6,996,103.0,2,6,18,60.0
6,782,102.0,2,50,54,36.0
4,940,92.0,2,0,9,92.0
6,1025,86.0,2,39,18,30.0
6,1033,92.0,1,68,38,100.0
6,959,102.0,2,9,11,23.0
3,825,88.0,2,13,139,30.0
2,1025,87.0,1,71,7,66.0
6,22,77.0,2,40,5,48.0
2,1033,97.0,2,54,35,42.0
2,909,88.0,1,100,9,80.0
4,995,86.0,2,3,40,18.0
2,503,87.0,1,90,29,80.0
6,860,87.0,2,36,22,84.0
2,899,73.0,1,89,28,67.0
2,904,84.0,1,88,8,39.0
6,951,85.0,2,45,11,36.0
3,940,86.0,1,85,27,73.0
2,1025,74.0,1,88,17,81.0
6,292,93.0,0,80,190,41.0
6,951,138.0,0,81,62,83.0
6,1025,94.0,2,22,9,31.0
4,486,96.0,1,71,72,84.0
4,884,87.0,1,72,133,72.0
4,811,115.0,2,33,15,34.0
2,712,80.0,1,86,7,61.0
2,474,95.0,1,80,20,62.0
4,486,92.0,2,40,15,44.0
2,1035,90.0,1,63,16,46.0
4,752,95.0,2,30,119,47.0
2,557,104.0,1,63,24,69.0
6,123,101.0,0,93,99,85.0
2,611,105.0,1,69,13,48.0
2,103,117.0,1,72,47,57.0
6,910,89.0,2,50,8,20.0
2,557,104.0,0,92,59,69.0
6,782,104.0,1,90,29,79.0
6,1064,98.0,2,11,9,36.0
2,884,104.0,1,60,5,92.0
2,590,93.0,1,91,11,72.0
6,862,95.0,2,0,8,34.0
3,689,123.0,1,100,8,86.0
2,884,75.0,0,96,90,64.0
3,923,103.0,0,90,98,79.0
2,579,140.0,1,80,25,48.0
3,862,79.0,2,0,5,22.0
6,279,130.0,1,79,19,74.0
6,811,109.0,2,50,18,47.0
2,967,114.0,1,78,40,47.0
2,951,96.0,2,40,5,
6,884,112.0,1,89,38,91.0
4,782,97.0,0,91,150,73.0
4,995,101.0,2,49,137,64.0
6,945,96.0,1,100,25,94.0
6,987,90.0,2,40,5,35.0
3,872,102.0,1,83,6,42.0
2,951,129.0,1,84,25,76.0
6,292,92.0,2,31,55,29.0
6,1006,133.0,1,90,10,56.0
6,755,102.0,0,93,55,83.0
2,327,93.0,2,9,11,20.0
6,104,96.0,1,74,87,76.0
0,643,112.0,1,85,13,76.0
6,782,102.0,2,40,5,74.0
3,951,99.0,2,49,87,66.0
2,133,108.0,1,88,8,81.0
6,951,94.0,0,87,70,66.0
6,1010,98.0,0,92,50,83.0
6,308,220.0,2,57,44,54.0
6,995,135.0,2,16,19,31.0
6,951,104.0,1,86,28,69.0
6,12,88.0,2,10,10,36.0
6,927,92.0,1,83,24,86.0
6,18,76.0,1,89,18,75.0
2,87,91.0,1,93,28,83.0
3,835,97.0,2,29,7,77.0
6,195,85.0,2,50,22,64.0
6,951,114.0,2,37,86,61.0
6,802,91.0,0,93,111,93.0
2,940,106.0,1,75,8,48.0
6,951,96.0,1,64,105,74.0
2,923,97.0,1,90,10,96.0
6,0,90.0,2,29,28,41.0
4,752,89.0,2,17,30,42.0
2,951,89.0,2,50,10,25.0
6,590,116.0,2,42,12,55.0
2,951,105.0,2,59,44,62.0
2,752,80.0,2,17,6,80.0
6,381,,2,0,5,33.0
2,274,88.0,1,100,30,69.0
6,822,98.0,2,29,38,27.0
6,247,88.0,1,63,8,46.0
6,1025,105.0,2,42,62,41.0
2,941,85.0,1,94,34,66.0
2,160,89.0,1,83,6,75.0
6,1033,101.0,2,56,9,45.0
6,995,102.0,0,97,274,88.0
6,154,96.0,2,22,9,50.0
6,830,85.0,2,25,8,21.0
2,941,85.0,1,75,8,78.0
6,1025,96.0,2,54,28,58.0
4,315,122.0,0,81,201,66.0
6,334,120.0,2,17,205,52.0
4,329,120.0,0,86,247,71.0
6,951,98.0,2,59,49,46.0
2,1025,80.0,2,27,30,16.0
3,862,96.0,2,11,19,50.0
0,660,146.0,2,43,30,76.0
2,951,90.0,2,11,9,73.0
6,782,95.0,0,75,52,55.0
4,782,91.0,1,71,14,59.0
6,1025,97.0,2,36,11,37.0
6,951,95.0,0,84,122,76.0
6,1025,94.0,1,70,44,73.0
6,1042,85.0,2,31,13,37.0
6,1025,1.0,2,17,6,26.0
6,1025,1.0,2,0,7,33.0
6,1025,1.0,2,20,5,23.0
6,1025,98.0,2,41,17,35.0
2,1025,81.0,2,50,8,26.0
2,1020,194.0,1,100,11,74.0
2,927,80.0,1,88,17,80.0
6,1006,155.0,2,50,10,41.0
2,554,212.0,1,93,14,91.0
1,959,90.0,0,87,61,71.0
6,465,137.0,1,90,29,82.0
3,782,100.0,2,39,99,52.0
2,60,136.0,1,100,25,76.0
6,752,108.0,2,41,54,25.0
6,1012,126.0,0,94,270,82.0
3,782,95.0,2,14,22,43.0
2,927,85.0,1,96,28,82.0
3,495,104.0,1,67,89,37.0
0,835,100.0,2,41,142,39.0
0,228,93.0,2,40,5,37.0
0,228,105.0,1,60,10,57.0
3,923,90.0,2,30,10,65.0
0,228,88.0,1,80,5,53.0
0,424,93.0,0,84,55,76.0
0,146,92.0,2,17,6,27.0
2,125,91.0,2,57,7,55.0
4,334,99.0,2,57,117,48.0
2,951,120.0,1,71,14,49.0
2,474,90.0,1,67,12,67.0
2,669,93.0,1,100,19,83.0
3,195,105.0,2,40,95,65.0
6,1033,98.0,2,46,26,31.0
2,661,114.0,1,60,5,74.0
4,1006,96.0,2,17,69,61.0
4,995,126.0,2,47,232,38.0
6,954,127.0,0,89,353,66.0
2,940,80.0,1,88,16,72.0
2,474,87.0,1,84,25,33.0
4,59,122.0,0,95,205,87.0
6,327,96.0,2,0,6,37.0
2,884,39.0,1,100,10,
2,949,60.0,1,60,5,57.0
4,811,127.0,2,41,165,59.0
4,752,96.0,2,40,10,46.0
6,951,105.0,2,53,72,61.0
3,716,90.0,1,75,16,64.0
6,752,90.0,2,9,11,36.0
3,396,76.0,2,29,78,36.0
2,940,92.0,1,63,19,63.0
2,940,82.0,1,77,31,81.0
2,514,75.0,2,38,13,50.0
4,802,101.0,2,50,6,55.0
6,951,95.0,2,5,22,36.0
3,292,111.0,1,60,5,57.0
2,1079,88.0,2,57,7,18.0
4,0,135.0,2,46,164,64.0
6,315,96.0,1,76,25,72.0
6,97,131.0,1,84,32,84.0
3,951,127.0,0,93,304,93.0
6,282,90.0,1,83,12,51.0
4,951,83.0,2,42,12,35.0
6,951,97.0,1,65,52,60.0
4,855,99.0,2,33,6,70.0
6,560,85.0,2,40,132,67.0
2,951,143.0,1,94,17,96.0
2,160,147.0,2,25,8,60.0
3,855,94.0,1,72,29,68.0
6,1006,105.0,1,73,45,77.0
4,995,115.0,2,31,133,50.0
2,951,90.0,0,92,104,
2,940,91.0,1,100,8,74.0
6,203,85.0,2,20,30,49.0
6,125,110.0,0,83,208,42.0
6,725,105.0,1,96,26,86.0
6,110,112.0,2,59,213,36.0
4,752,86.0,2,19,16,37.0
0,802,98.0,1,63,19,74.0
0,836,120.0,1,82,22,72.0
2,712,96.0,1,95,19,77.0
0,661,110.0,1,81,16,83.0
4,862,99.0,2,29,14,59.0
3,990,97.0,1,75,8,64.0
6,951,109.0,0,81,91,62.0
6,951,126.0,2,45,40,74.0
6,334,120.0,1,69,35,79.0
6,334,90.0,2,0,23,23.0
6,336,99.0,2,5,20,28.0
6,334,85.0,2,11,54,38.0
4,946,91.0,2,43,14,74.0
6,951,120.0,0,88,58,83.0
6,860,90.0,1,83,6,23.0
4,884,100.0,2,4,28,80.0
6,959,95.0,2,52,141,58.0
6,1025,90.0,2,12,67,40.0
6,1025,86.0,2,0,7,20.0
3,916,103.0,1,60,10,79.0
0,97,109.0,0,89,53,91.0
2,951,129.0,1,95,22,73.0
4,927,88.0,2,58,38,67.0
2,576,125.0,1,80,25,90.0
2,1006,88.0,1,97,35,89.0
4,301,113.0,2,42,194,51.0
3,626,92.0,0,98,49,90.0
2,885,98.0,1,90,10,73.0
6,782,113.0,1,66,105,70.0
6,292,96.0,0,87,213,76.0
6,246,100.0,2,49,134,49.0
6,465,110.0,2,32,34,17.0
2,860,90.0,2,11,9,19.0
2,923,101.0,1,66,38,72.0
4,860,120.0,1,68,183,62.0
4,951,98.0,1,60,213,60.0
4,884,80.0,0,96,117,76.0
6,959,84.0,2,21,97,52.0
3,862,109.0,1,60,198,65.0
2,885,80.0,1,81,16,71.0
6,327,92.0,2,15,102,57.0
6,0,96.0,2,9,125,40.0
4,425,77.0,1,69,16,65.0
6,0,86.0,1,66,117,57.0
2,940,112.0,0,85,46,67.0
3,840,95.0,2,33,49,71.0
6,995,140.0,2,52,25,59.0
2,1064,125.0,1,72,81,31.0
2,951,128.0,1,81,26,81.0
6,785,88.0,2,14,7,30.0
2,590,98.0,2,44,18,35.0
3,231,118.0,0,77,137,76.0
2,641,96.0,1,100,23,90.0
2,661,100.0,1,100,25,86.0
2,752,104.0,2,50,28,24.0
2,1025,95.0,2,20,15,65.0
6,315,112.0,2,28,116,27.0
6,315,91.0,2,20,5,16.0
6,951,114.0,1,65,23,64.0
4,752,112.0,2,46,134,49.0
4,195,116.0,2,29,161,27.0
6,752,92.0,2,17,6,70.0
6,752,90.0,1,88,24,81.0
2,779,81.0,1,67,6,57.0
6,995,126.0,1,68,182,48.0
4,242,89.0,2,11,75,26.0
6,995,93.0,2,43,7,27.0
3,752,120.0,2,12,50,24.0
2,1011,115.0,0,91,149,72.0
6,589,126.0,1,82,22,89.0
6,951,89.0,2,52,90,33.0
6,489,114.0,2,45,82,47.0
0,341,111.0,1,93,15,80.0
2,940,99.0,1,86,14,
2,951,112.0,1,88,8,82.0
3,28,93.0,2,50,131,64.0
4,752,,2,33,134,45.0
3,835,103.0,1,65,54,80.0
3,835,120.0,2,32,53,61.0
3,835,102.0,2,29,24,27.0
6,1006,97.0,2,50,116,67.0
4,860,94.0,2,31,36,33.0
2,689,150.0,1,89,9,92.0
6,279,105.0,2,23,57,47.0
3,420,76.0,2,53,128,29.0
6,951,132.0,2,55,22,78.0
4,951,113.0,2,45,11,81.0
6,782,97.0,2,5,20,26.0
2,923,137.0,0,98,45,
6,292,100.0,2,42,113,61.0
6,486,102.0,2,44,18,50.0
6,203,100.0,2,0,7,35.0
0,317,88.0,2,53,17,44.0
0,317,85.0,1,87,30,71.0
2,730,87.0,1,78,9,65.0
3,193,83.0,1,86,7,74.0
2,884,93.0,1,100,10,82.0
4,987,94.0,2,21,116,71.0
4,802,111.0,2,10,21,53.0
3,234,89.0,2,40,20,24.0
3,234,101.0,1,75,32,54.0
3,234,75.0,2,25,8,27.0
4,951,122.0,1,68,85,57.0
6,951,109.0,2,36,11,69.0
6,951,87.0,1,75,55,44.0
4,860,95.0,1,63,32,35.0
6,712,103.0,1,95,19,68.0
3,802,122.0,1,93,14,64.0
3,940,82.0,1,80,5,93.0
6,951,113.0,2,40,5,47.0
3,389,86.0,2,11,64,35.0
3,320,136.0,2,26,62,76.0
2,1006,90.0,2,20,5,25.0
4,944,171.0,0,98,57,93.0
3,1019,116.0,0,89,44,88.0
3,793,91.0,2,26,98,55.0
3,835,94.0,2,25,136,53.0
4,782,114.0,2,26,34,72.0
4,811,92.0,2,23,13,27.0
4,782,99.0,0,75,173,55.0
3,782,78.0,1,89,9,35.0
6,242,107.0,1,71,14,77.0
2,307,100.0,1,80,5,88.0
6,995,123.0,2,40,122,49.0
6,752,106.0,1,69,220,70.0
6,752,108.0,2,34,154,47.0
3,752,92.0,2,9,22,39.0
2,1025,90.0,2,50,12,9.0
6,731,98.0,1,67,9,52.0
3,730,76.0,1,67,6,67.0
2,727,82.0,1,89,36,80.0
6,97,137.0,0,75,40,65.0
2,725,114.0,1,90,10,75.0
4,1024,168.0,1,74,57,72.0
6,959,90.0,2,33,6,25.0
2,618,93.0,1,94,16,76.0
0,39,86.0,0,79,132,73.0
4,626,103.0,1,100,11,74.0
2,1064,80.0,2,20,5,40.0
6,1025,94.0,1,61,108,53.0
6,1025,94.0,2,44,112,39.0
6,1033,88.0,1,67,6,19.0
6,951,83.0,1,67,6,56.0
6,308,135.0,1,71,210,74.0
2,951,103.0,2,18,17,70.0
4,862,101.0,2,22,83,59.0
6,203,121.0,0,91,203,89.0
4,195,87.0,2,39,117,64.0
4,195,89.0,2,57,30,63.0
6,951,120.0,2,43,40,57.0
3,195,84.0,2,0,16,40.0
6,752,100.0,1,63,207,56.0
6,752,93.0,2,13,105,26.0
6,954,109.0,2,41,27,31.0
6,327,97.0,2,57,169,33.0
6,811,95.0,2,22,9,54.0
3,228,100.0,2,46,121,55.0
6,951,123.0,0,75,187,86.0
6,782,110.0,1,71,14,50.0
4,951,121.0,0,91,193,94.0
3,389,91.0,2,44,144,72.0
3,342,89.0,2,56,106,64.0
3,389,97.0,1,62,115,48.0
6,752,95.0,2,33,6,22.0
2,951,108.0,0,88,97,70.0
2,176,100.0,1,86,7,49.0
2,448,89.0,1,90,20,86.0
4,951,115.0,0,80,193,84.0
4,995,97.0,2,59,32,61.0
4,834,88.0,2,9,11,42.0
4,1033,101.0,2,12,65,41.0
4,752,97.0,2,43,123,50.0
2,691,88.0,1,62,13,70.0
2,1033,94.0,2,25,8,64.0
6,1025,88.0,2,20,83,65.0
2,990,112.0,2,57,7,48.0
4,951,109.0,2,56,9,69.0
4,951,97.0,2,10,102,73.0
3,971,97.0,2,43,7,70.0
2,1042,67.0,2,56,9,29.0
6,599,93.0,1,62,13,50.0
4,97,119.0,0,88,172,82.0
6,474,104.0,2,41,49,82.0
2,727,71.0,2,55,11,48.0
6,995,102.0,1,96,26,79.0
2,951,125.0,1,83,29,62.0
6,951,126.0,0,74,182,83.0
6,1033,113.0,2,26,156,42.0
6,782,85.0,1,62,39,77.0
2,712,88.0,2,50,6,53.0
3,293,111.0,1,67,6,29.0
6,1025,91.0,2,56,9,35.0
2,1025,90.0,2,55,11,81.0
6,845,100.0,1,93,28,82.0
6,752,94.0,2,21,14,66.0
6,752,94.0,2,0,9,68.0
3,727,101.0,1,85,13,58.0
2,667,110.0,1,64,11,71.0
2,855,107.0,0,95,42,73.0
3,752,109.0,2,14,21,55.0
3,811,102.0,2,37,19,47.0
2,1073,,2,20,5,33.0
4,811,121.0,2,32,149,25.0
2,698,118.0,0,91,43,81.0
6,752,94.0,2,26,57,79.0
2,557,124.0,0,79,43,67.0
6,557,100.0,1,66,106,55.0
2,334,,2,18,17,16.0
2,342,,2,50,6,62.0
4,951,91.0,1,65,78,51.0
6,811,124.0,2,49,49,67.0
4,845,104.0,2,0,6,67.0
3,798,105.0,2,51,135,56.0
0,176,180.0,1,86,21,74.0
4,752,115.0,2,40,30,61.0
6,860,110.0,2,46,153,47.0
4,907,93.0,1,72,25,46.0
4,782,102.0,2,27,95,64.0
2,940,107.0,1,100,10,94.0
3,835,83.0,2,59,74,47.0
2,945,85.0,1,92,12,85.0
2,940,94.0,1,60,20,52.0
4,811,115.0,2,42,149,77.0
6,752,110.0,2,37,112,42.0
4,782,117.0,1,61,33,63.0
2,940,96.0,1,77,39,91.0
0,641,96.0,1,84,25,78.0
2,618,118.0,1,64,14,64.0
2,806,81.0,2,23,13,42.0
2,884,64.0,1,100,7,50.0
0,641,124.0,1,100,8,88.0
2,632,121.0,1,92,12,82.0
2,940,109.0,0,97,78,83.0
6,862,102.0,2,46,91,39.0
3,424,98.0,0,99,208,91.0
3,46,105.0,0,92,180,89.0
3,39,110.0,0,91,248,87.0
3,248,101.0,2,15,48,38.0
2,940,78.0,1,97,29,84.0
3,585,143.0,0,94,63,82.0
6,1025,91.0,1,70,33,57.0
6,598,91.0,2,27,11,15.0
4,500,84.0,2,17,12,16.0
6,1025,92.0,2,20,5,19.0
0,885,44.0,1,87,39,86.0
6,195,95.0,2,26,34,57.0
3,752,110.0,2,56,41,79.0
6,940,135.0,1,61,44,69.0
3,1053,126.0,0,93,223,78.0
4,334,138.0,1,62,233,29.0
2,557,110.0,0,81,67,77.0
6,1025,90.0,2,50,94,25.0
4,884,140.0,0,91,113,81.0
6,995,106.0,2,42,154,49.0
6,782,99.0,2,59,29,89.0
6,1042,81.0,2,56,9,41.0
6,782,96.0,1,60,20,59.0
2,884,70.0,1,88,8,
2,689,123.0,1,60,5,71.0
6,782,94.0,0,79,137,51.0
6,590,92.0,0,90,127,83.0
2,951,109.0,1,63,38,54.0
2,474,109.0,2,54,46,49.0
3,327,135.0,0,89,70,88.0
2,195,101.0,0,96,193,91.0
2,951,85.0,1,96,23,58.0
6,292,120.0,2,36,106,70.0
2,752,88.0,2,36,14,61.0
6,557,90.0,1,88,16,78.0
2,951,146.0,2,25,8,30.0
4,626,150.0,1,69,29,81.0
6,1025,87.0,1,92,26,73.0
2,730,150.0,1,81,27,85.0
6,951,116.0,0,82,158,83.0
2,1006,134.0,0,98,43,93.0
6,195,112.0,2,13,16,36.0
2,585,88.0,1,86,7,78.0
4,940,93.0,1,88,16,
6,782,95.0,2,37,173,31.0
6,590,120.0,2,55,22,59.0
2,923,84.0,1,92,26,87.0
6,782,99.0,2,59,133,54.0
2,905,40.0,1,80,5,85.0
6,752,90.0,2,56,9,38.0
2,712,90.0,1,95,22,91.0
6,471,99.0,1,63,32,57.0
3,944,111.0,1,61,23,59.0
2,940,90.0,0,83,70,79.0
3,884,88.0,1,85,13,61.0
2,884,94.0,1,75,12,78.0
2,528,90.0,1,71,31,77.0
3,951,95.0,2,39,33,84.0
2,940,90.0,0,96,53,83.0
2,951,124.0,2,17,6,18.0
2,940,115.0,1,86,29,83.0
4,301,100.0,1,68,213,68.0
6,557,120.0,0,82,131,68.0
2,951,102.0,1,64,36,37.0
2,1066,114.0,0,90,68,75.0
2,995,104.0,0,93,56,61.0
2,860,98.0,1,80,5,72.0
4,884,93.0,0,98,198,83.0
4,329,109.0,2,33,165,57.0
4,951,132.0,2,35,144,87.0
2,959,87.0,2,58,19,24.0
2,884,84.0,1,88,8,70.0
2,923,92.0,0,88,60,90.0
6,327,93.0,2,38,8,25.0
6,1064,92.0,2,11,9,33.0
2,728,76.0,1,64,11,50.0
4,752,113.0,1,61,44,81.0
3,973,110.0,1,61,31,91.0
2,1025,100.0,1,100,5,43.0
6,489,111.0,0,79,84,76.0
6,313,92.0,2,31,26,45.0
2,689,95.0,1,81,27,76.0
6,557,100.0,0,92,179,85.0
2,203,96.0,1,73,41,53.0
2,752,90.0,2,53,15,72.0
2,1006,90.0,2,18,11,55.0
2,995,96.0,0,89,63,77.0
4,752,89.0,2,17,112,32.0
4,951,115.0,2,10,101,56.0
4,752,110.0,2,36,216,34.0
4,1035,92.0,2,5,104,38.0
6,511,97.0,2,52,81,38.0
6,806,93.0,2,17,12,63.0
4,752,89.0,2,22,9,89.0
4,860,89.0,2,19,27,28.0
4,884,105.0,1,80,25,87.0
6,782,106.0,1,63,194,75.0
6,752,105.0,2,20,35,42.0
6,292,91.0,2,43,7,43.0
2,1009,104.0,0,78,59,77.0
2,557,100.0,1,83,23,81.0
6,1025,101.0,2,42,66,40.0
2,641,91.0,1,100,12,82.0
6,995,106.0,2,9,77,26.0
6,489,107.0,1,80,10,91.0
3,243,123.0,2,22,46,33.0
2,626,99.0,1,100,5,82.0
6,667,94.0,2,14,7,56.0
4,951,92.0,2,40,5,40.0
6,782,105.0,0,83,207,74.0
6,782,98.0,0,71,156,61.0
6,806,97.0,2,58,24,64.0
2,747,77.0,1,86,14,57.0
6,383,73.0,1,70,10,89.0
3,834,77.0,1,95,21,68.0
6,995,116.0,2,14,44,43.0
4,752,115.0,2,14,157,69.0
3,940,87.0,0,88,65,86.0
6,1009,107.0,2,51,103,69.0
2,689,134.0,1,100,18,84.0
2,944,60.0,1,83,12,80.0
2,954,105.0,1,86,7,57.0
4,329,115.0,2,56,222,70.0
6,987,123.0,2,18,153,36.0
6,489,120.0,0,79,87,81.0
6,951,85.0,2,50,70,43.0
6,561,100.0,2,53,34,40.0
6,1033,106.0,2,0,8,30.0
6,1025,108.0,2,32,60,47.0
4,242,97.0,2,16,133,33.0
6,1025,100.0,2,7,56,29.0
4,1066,96.0,2,8,13,50.0
6,752,93.0,2,19,114,41.0
6,951,93.0,1,64,39,45.0
6,951,119.0,0,89,363,88.0
2,1025,84.0,1,75,36,37.0
2,951,90.0,1,81,21,43.0
2,474,104.0,1,100,23,90.0
3,966,69.0,1,92,26,73.0
2,689,120.0,1,93,14,83.0
3,940,92.0,2,13,8,68.0
2,667,105.0,1,80,15,72.0
2,822,92.0,2,20,5,34.0
6,782,105.0,1,84,19,87.0
2,951,81.0,1,82,11,66.0
2,960,112.0,2,11,9,21.0
3,557,128.0,0,93,75,84.0
2,860,120.0,1,67,24,39.0
2,294,91.0,1,69,13,39.0
2,884,110.0,0,94,47,94.0
3,389,80.0,0,77,166,82.0
3,17,90.0,2,57,144,71.0
3,419,100.0,2,17,117,39.0
3,23,87.0,2,37,134,62.0
