rating,genre,runtime_in_minutes,tomatometer_status,tomatometer_rating,tomatometer_count,audience_rating
R,"Drama, Horror, Mystery & Suspense",113,Rotten,33,6,38
R,"Comedy, Drama",97,Certified Fresh,88,152,82
NR,Drama,99,Rotten,25,8,22
NR,"Drama, Mystery & Suspense, Romance",112,Rotten,21,52,33
R,"Cult Movies, Horror, Science Fiction & Fantasy",90,Fresh,83,6,52
R,"Action & Adventure, Mystery & Suspense",90,Rotten,0,7,28
PG,"Action & Adventure, Comedy, Kids & Family, Science Fiction & Fantasy",90,Rotten,15,13,32
PG-13,"Comedy, Drama",97,Rotten,50,8,31
R,"Comedy, Drama",87,Rotten,0,10,22
R,Comedy,105,Rotten,28,247,25
R,"Art House & International, Drama, Mystery & Suspense, Romance",103,Fresh,86,7,75
PG-13,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",110,Rotten,22,216,47
NR,"Drama, Mystery & Suspense",110,Fresh,100,7,84
R,"Action & Adventure, Mystery & Suspense",117,Rotten,57,35,54
NR,"Classics, Drama, Horror, Mystery & Suspense",114,Fresh,65,20,83
PG-13,"Comedy, Drama",108,Rotten,43,7,36
PG-13,"Art House & International, Drama",105,Fresh,73,212,68
PG-13,"Comedy, Drama",81,Rotten,28,75,42
NR,"Drama, Mystery & Suspense",106,Rotten,36,11,35
R,"Action & Adventure, Comedy, Drama, Mystery & Suspense",106,Rotten,34,29,74
PG-13,Action & Adventure,123,Rotten,27,366,59
R,,91,Fresh,88,8,69
PG-13,"Action & Adventure, Animation, Anime & Manga, Art House & International",121,Fresh,78,9,58
R,"Action & Adventure, Western",120,Rotten,56,55,57
NR,"Action & Adventure, Classics, Comedy, Drama, Romance",91,Fresh,100,33,89
PG-13,"Action & Adventure, Drama",96,Certified Fresh,86,334,84
PG-13,"Action & Adventure, Drama, Mystery & Suspense",118,Rotten,59,173,49
PG,"Action & Adventure, Animation, Comedy, Science Fiction & Fantasy",114,Fresh,77,22,88
NR,Drama,97,Fresh,79,19,55
R,Horror,81,Rotten,50,10,39
PG-13,"Comedy, Drama, Romance",108,Rotten,8,91,41
NR,"Art House & International, Drama, Kids & Family",102,Certified Fresh,94,106,70
NR,"Art House & International, Drama, Special Interest, Romance",100,Rotten,31,42,29
R,"Art House & International, Western",94,Rotten,33,12,15
NR,"Comedy, Drama",98,Rotten,55,20,
PG,"Classics, Comedy, Drama, Romance",103,Fresh,77,22,72
NR,"Drama, Horror",86,Rotten,50,12,38
R,"Drama, Mystery & Suspense",142,Rotten,51,101,60
NR,"Classics, Drama, Romance",130,Fresh,83,6,70
PG-13,Comedy,87,Rotten,13,15,51
NR,Musical & Performing Arts,109,Fresh,100,5,84
G,"Art House & International, Drama, Romance",113,Certified Fresh,98,47,83
NR,"Classics, Comedy, Drama, Romance",98,Fresh,94,16,81
NR,Horror,90,Fresh,88,25,44
NR,Drama,94,Fresh,80,5,75
R,Drama,110,Fresh,94,16,71
NR,"Comedy, Drama",105,Fresh,100,6,78
NR,Drama,104,Fresh,94,17,72
R,"Action & Adventure, Comedy, Romance",103,Rotten,9,11,48
NR,Drama,95,Fresh,65,37,33
NR,"Classics, Drama, Mystery & Suspense, Romance",110,Certified Fresh,98,53,92
R,"Action & Adventure, Comedy, Drama, Mystery & Suspense, Western",97,Rotten,23,13,30
NR,Drama,84,Rotten,29,7,
G,"Classics, Drama",111,Certified Fresh,98,63,95
NR,"Drama, Mystery & Suspense",87,Fresh,69,16,38
R,"Comedy, Drama",99,Rotten,13,8,84
R,"Art House & International, Drama, Romance",135,Certified Fresh,81,114,50
R,"Drama, Science Fiction & Fantasy",107,Certified Fresh,76,168,73
R,Comedy,91,Certified Fresh,74,174,63
PG-13,Drama,141,Certified Fresh,80,109,58
PG,"Documentary, Special Interest",100,Certified Fresh,92,60,67
R,"Comedy, Drama",86,Rotten,0,9,42
R,"Action & Adventure, Comedy, Drama",96,Rotten,49,123,55
PG-13,"Action & Adventure, Science Fiction & Fantasy",112,Certified Fresh,81,285,75
PG,"Action & Adventure, Comedy, Drama, Kids & Family",89,Rotten,0,45,24
PG,"Action & Adventure, Comedy, Science Fiction & Fantasy",94,Rotten,0,17,14
NR,Drama,102,Certified Fresh,89,45,71
NR,"Documentary, Musical & Performing Arts",127,Rotten,50,6,74
PG-13,"Documentary, Special Interest",96,Certified Fresh,92,170,72
PG-13,Documentary,93,Fresh,70,30,63
R,Comedy,103,Rotten,35,88,90
R,Comedy,100,Rotten,33,91,66
R,Comedy,113,Certified Fresh,87,207,87
R,Comedy,98,Rotten,17,12,39
R,"Action & Adventure, Art House & International, Comedy",96,Certified Fresh,96,48,74
PG-13,"Action & Adventure, Drama",81,Rotten,5,74,62
R,"Action & Adventure, Classics, Drama",91,Fresh,92,25,70
R,"Action & Adventure, Drama, Mystery & Suspense",108,Rotten,49,99,46
PG,"Action & Adventure, Science Fiction & Fantasy",89,Rotten,10,31,26
PG-13,"Action & Adventure, Animation, Drama",75,Rotten,57,7,57
PG,"Action & Adventure, Science Fiction & Fantasy",127,Certified Fresh,86,50,76
PG,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",125,Rotten,26,47,23
PG,"Action & Adventure, Science Fiction & Fantasy",91,Rotten,11,44,16
PG-13,"Action & Adventure, Science Fiction & Fantasy",143,Rotten,56,329,75
PG-13,"Action & Adventure, Drama, Science Fiction & Fantasy",154,Certified Fresh,75,263,61
PG,"Action & Adventure, Drama",142,Certified Fresh,94,67,86
PG-13,"Action & Adventure, Animation",75,Fresh,100,5,75
PG-13,"Action & Adventure, Animation",75,Fresh,80,5,75
R,"Documentary, Special Interest",84,Certified Fresh,78,79,84
R,Comedy,84,Rotten,44,9,44
G,"Action & Adventure, Classics, Comedy, Western",92,Fresh,62,13,60
G,"Classics, Comedy, Western",92,Fresh,71,14,81
NR,Comedy,87,Fresh,86,7,63
R,Drama,106,Rotten,20,10,84
R,"Action & Adventure, Art House & International, Comedy, Cult Movies, Horror, Science Fiction & Fantasy",83,Rotten,20,5,31
R,Comedy,83,Rotten,0,18,26
PG,"Action & Adventure, Animation, Kids & Family",85,Certified Fresh,79,147,70
R,"Documentary, Special Interest, Sports & Fitness",93,Certified Fresh,98,45,66
NR,"Comedy, Romance",80,Fresh,60,5,57
R,"Drama, Mystery & Suspense",98,Rotten,55,75,43
R,Horror,90,Rotten,30,90,19
PG-13,"Comedy, Romance",90,Rotten,7,115,29
R,"Drama, Romance",125,Rotten,32,19,60
G,"Art House & International, Documentary, Special Interest",86,Fresh,72,36,80
R,Action & Adventure,96,Rotten,25,16,47
PG-13,"Action & Adventure, Mystery & Suspense",96,Rotten,8,48,32
R,Comedy,102,Rotten,9,11,42
NR,Documentary,102,Fresh,100,13,68
G,Comedy,98,Rotten,50,6,63
NR,Documentary,86,Fresh,100,7,71
R,"Drama, Mystery & Suspense",98,Rotten,50,6,44
NR,Documentary,75,Fresh,70,10,63
R,"Drama, Mystery & Suspense",99,Rotten,18,129,38
NR,"Drama, Horror, Mystery & Suspense",114,Rotten,52,25,18
R,"Horror, Mystery & Suspense, Science Fiction & Fantasy",152,Fresh,65,313,66
NR,"Art House & International, Drama, Musical & Performing Arts",195,Fresh,83,6,91
PG,"Comedy, Cult Movies, Horror, Science Fiction & Fantasy",90,Fresh,67,36,34
G,"Animation, Comedy, Kids & Family",90,Rotten,55,11,66
PG,"Action & Adventure, Horror, Science Fiction & Fantasy",116,Rotten,11,19,19
PG-13,"Action & Adventure, Mystery & Suspense",117,Rotten,47,165,52
NR,"Drama, Musical & Performing Arts",94,Fresh,88,8,43
R,"Drama, Musical & Performing Arts, Mystery & Suspense",116,Certified Fresh,85,226,81
R,"Comedy, Drama, Romance",101,Rotten,50,10,37
R,Drama,110,Certified Fresh,100,58,86
PG-13,"Comedy, Drama, Romance",108,Rotten,38,159,78
PG,"Art House & International, Drama",110,Certified Fresh,85,73,83
R,Drama,106,Certified Fresh,97,88,88
NR,"Classics, Drama",96,Certified Fresh,98,48,92
R,"Drama, Western",95,Rotten,27,15,35
R,"Drama, Mystery & Suspense",93,Certified Fresh,78,55,58
R,"Comedy, Romance",91,Rotten,26,108,65
NR,"Documentary, Special Interest",89,Rotten,43,7,71
R,"Art House & International, Comedy, Drama",97,Fresh,94,16,74
R,"Action & Adventure, Art House & International, Comedy, Drama",112,Fresh,65,17,80
PG-13,"Art House & International, Drama, Romance",114,Rotten,28,18,76
R,"Art House & International, Drama, Mystery & Suspense",87,Rotten,37,30,24
PG-13,"Horror, Mystery & Suspense",84,Rotten,15,92,32
PG,"Classics, Drama",95,Fresh,100,21,82
R,"Art House & International, Drama, Mystery & Suspense",103,Certified Fresh,83,154,67
NR,"Art House & International, Comedy, Drama, Romance",97,Rotten,55,44,56
R,Comedy,93,Fresh,78,36,79
PG-13,"Comedy, Romance",98,Rotten,42,12,
R,"Comedy, Musical & Performing Arts",98,Rotten,43,7,50
PG-13,"Drama, Musical & Performing Arts",114,Rotten,53,17,79
PG,"Comedy, Drama, Romance",100,Fresh,92,13,42
PG-13,Comedy,119,Rotten,38,148,41
R,"Comedy, Drama",96,Certified Fresh,87,54,89
R,"Art House & International, Comedy",97,Fresh,77,26,61
R,"Comedy, Romance",82,Rotten,0,19,20
NR,Comedy,93,Rotten,17,6,54
R,Drama,95,Fresh,71,201,72
NR,"Action & Adventure, Documentary, Drama",120,Rotten,50,6,23
R,"Action & Adventure, Drama, Mystery & Suspense",118,Rotten,32,25,46
R,"Action & Adventure, Drama",90,Rotten,48,21,70
G,"Comedy, Kids & Family, Television",85,Rotten,0,5,47
R,Drama,95,Fresh,70,10,66
G,"Animation, Drama, Kids & Family, Science Fiction & Fantasy",79,Fresh,67,27,73
NR,"Action & Adventure, Drama",108,Fresh,67,12,57
R,Drama,89,Certified Fresh,93,88,70
NR,Action & Adventure,87,Rotten,13,8,19
R,"Action & Adventure, Drama, Mystery & Suspense",97,Rotten,26,138,60
NR,Drama,82,Rotten,33,9,8
PG-13,Comedy,108,Rotten,36,84,70
NR,"Classics, Comedy, Drama, Romance",94,Fresh,82,11,48
NR,"Documentary, Musical & Performing Arts, Special Interest, Television",110,Rotten,50,10,57
R,"Comedy, Drama",101,Rotten,31,26,40
R,"Art House & International, Drama, Mystery & Suspense",114,Certified Fresh,76,86,87
R,"Action & Adventure, Art House & International, Drama, Mystery & Suspense",121,Rotten,54,56,85
R,"Mystery & Suspense, Science Fiction & Fantasy",101,Rotten,50,28,34
R,Drama,124,Fresh,68,187,71
R,"Drama, Mystery & Suspense",128,Certified Fresh,73,197,67
R,"Comedy, Drama",90,Rotten,25,8,36
R,Drama,118,Certified Fresh,81,242,78
NR,"Action & Adventure, Art House & International, Comedy, Drama, Musical & Performing Arts",156,Rotten,50,8,72
PG-13,Comedy,,Rotten,26,113,40
R,"Documentary, Special Interest",87,Certified Fresh,92,118,72
PG-13,"Art House & International, Comedy, Drama, Romance",78,Certified Fresh,78,107,57
R,"Action & Adventure, Art House & International, Drama",148,Certified Fresh,80,44,93
R,Comedy,,Rotten,56,194,56
NR,"Action & Adventure, Art House & International",100,Rotten,45,11,48
PG-13,Action & Adventure,99,Fresh,60,30,52
R,"Action & Adventure, Comedy, Drama",88,Rotten,0,6,27
R,"Action & Adventure, Art House & International, Comedy, Drama, Mystery & Suspense",110,Certified Fresh,77,116,46
NR,Documentary,118,Fresh,76,21,75
R,"Comedy, Drama",114,Rotten,27,113,42
NR,"Classics, Comedy, Drama, Musical & Performing Arts",93,Fresh,93,15,70
PG,"Documentary, Musical & Performing Arts",95,Fresh,72,25,59
NR,Drama,84,Fresh,74,35,43
R,"Drama, Mystery & Suspense",120,Certified Fresh,92,162,81
PG-13,"Drama, Musical & Performing Arts",108,Rotten,43,120,77
R,"Comedy, Drama, Romance",116,Certified Fresh,78,137,57
NR,Documentary,87,Fresh,62,13,51
PG-13,"Action & Adventure, Mystery & Suspense",91,Rotten,58,172,85
PG-13,Mystery & Suspense,92,Rotten,22,169,52
PG-13,Action & Adventure,93,Rotten,13,118,44
PG-13,"Action & Adventure, Drama",107,Rotten,29,112,62
R,"Comedy, Drama",108,Rotten,29,14,52
PG,Drama,77,Rotten,57,7,83
R,"Action & Adventure, Drama, Mystery & Suspense",106,Rotten,22,159,55
NR,Drama,105,Certified Fresh,73,56,72
R,"Comedy, Drama, Musical & Performing Arts",121,Rotten,48,182,47
NR,"Drama, Mystery & Suspense",139,Fresh,80,20,64
G,"Action & Adventure, Animation, Comedy, Kids & Family",94,Rotten,57,109,44
R,"Horror, Science Fiction & Fantasy",125,Certified Fresh,83,104,56
NR,Comedy,98,Rotten,59,51,48
R,"Drama, Mystery & Suspense",139,Certified Fresh,83,132,80
R,"Comedy, Horror",87,Rotten,12,33,31
R,"Comedy, Horror",93,Rotten,38,32,64
R,Horror,93,Rotten,39,18,44
G,"Art House & International, Comedy",155,Fresh,91,33,78
R,Horror,97,Rotten,47,19,67
R,Horror,111,Fresh,71,7,27
NR,"Documentary, Special Interest, Television",105,Fresh,75,20,71
NR,"Animation, Science Fiction & Fantasy",84,Fresh,80,25,62
NR,"Documentary, Musical & Performing Arts",87,Rotten,57,7,68
NR,"Classics, Comedy, Drama",117,Fresh,93,15,85
R,"Art House & International, Drama, Mystery & Suspense",109,Certified Fresh,82,49,81
R,"Art House & International, Drama, Romance",114,Certified Fresh,92,131,93
R,"Action & Adventure, Comedy, Drama",118,Certified Fresh,82,130,77
NR,"Comedy, Drama",102,Rotten,44,9,
NR,"Classics, Western",77,Fresh,100,5,83
PG,"Action & Adventure, Kids & Family, Science Fiction & Fantasy, Western",98,Rotten,50,20,53
PG-13,"Action & Adventure, Comedy, Sports & Fitness",110,Certified Fresh,71,186,73
NR,Drama,111,Certified Fresh,85,52,69
R,Horror,98,Rotten,32,28,38
R,"Art House & International, Comedy, Drama",111,Fresh,65,124,42
R,Comedy,96,Rotten,24,181,36
NR,"Art House & International, Comedy",114,Certified Fresh,100,53,93
R,"Comedy, Drama",88,Certified Fresh,96,154,76
R,Drama,87,Certified Fresh,88,65,89
PG,"Animation, Comedy, Kids & Family, Musical & Performing Arts",100,Certified Fresh,89,224,87
R,"Action & Adventure, Comedy, Drama",98,Rotten,31,45,52
PG,"Art House & International, Comedy, Drama, Musical & Performing Arts, Romance",102,Rotten,53,19,78
R,"Action & Adventure, Comedy, Science Fiction & Fantasy",104,Rotten,38,39,63
NR,"Art House & International, Drama, Romance",104,Fresh,92,38,76
R,Drama,96,Rotten,16,19,26
R,"Art House & International, Comedy, Drama, Romance",87,Certified Fresh,80,49,69
PG-13,"Drama, Musical & Performing Arts",111,Rotten,50,8,69
NR,"Documentary, Musical & Performing Arts",72,Fresh,86,7,59
R,Drama,84,Certified Fresh,77,99,76
R,"Comedy, Drama",93,Fresh,60,15,46
PG,"Action & Adventure, Drama, Mystery & Suspense",127,Fresh,67,24,67
PG,"Action & Adventure, Classics, Mystery & Suspense",90,Fresh,88,25,81
G,"Action & Adventure, Animation, Drama",88,Certified Fresh,89,105,75
PG,"Animation, Art House & International, Kids & Family",94,Rotten,20,30,33
G,"Animation, Kids & Family",70,Rotten,17,6,30
PG,"Action & Adventure, Kids & Family",83,Rotten,6,18,21
NR,"Action & Adventure, Classics",91,Fresh,71,7,58
G,"Animation, Kids & Family",72,Rotten,33,6,37
NR,"Action & Adventure, Art House & International, Drama, Mystery & Suspense",160,Rotten,50,6,19
NR,"Art House & International, Classics, Drama",100,Fresh,89,19,88
R,"Art House & International, Classics, Drama, Horror, Science Fiction & Fantasy",95,Fresh,67,12,55
NR,Drama,91,Fresh,85,20,88
NR,"Animation, Drama",94,Fresh,94,18,80
R,"Mystery & Suspense, Science Fiction & Fantasy",97,Rotten,25,12,48
PG-13,"Action & Adventure, Comedy",98,Rotten,9,106,43
R,"Drama, Mystery & Suspense",112,Certified Fresh,98,84,93
R,"Documentary, Special Interest",106,Certified Fresh,100,93,90
NR,"Documentary, Special Interest",80,Fresh,82,17,68
NR,Documentary,94,Certified Fresh,99,83,78
NR,"Drama, Mystery & Suspense",100,Fresh,100,7,69
NR,Comedy,81,Fresh,100,7,60
R,"Comedy, Drama",106,Fresh,62,13,45
PG,"Animation, Comedy, Kids & Family, Musical & Performing Arts, Television",73,Certified Fresh,76,74,48
PG-13,"Comedy, Mystery & Suspense",94,Rotten,19,70,31
R,"Comedy, Drama",97,Certified Fresh,77,197,80
NR,"Action & Adventure, Art House & International, Drama, Western, Romance",113,Certified Fresh,74,62,76
R,"Action & Adventure, Mystery & Suspense",121,Rotten,33,155,69
R,Comedy,120,Rotten,45,203,50
R,Comedy,107,Fresh,68,214,73
R,"Drama, Horror, Mystery & Suspense",96,Rotten,41,22,45
NR,Drama,92,Fresh,94,16,81
NR,"Kids & Family, Musical & Performing Arts, Television",91,Fresh,86,7,72
PG-13,Drama,92,Fresh,73,122,61
PG,"Action & Adventure, Animation, Kids & Family",92,Certified Fresh,91,126,72
PG-13,"Action & Adventure, Animation",76,Fresh,83,6,72
PG-13,"Comedy, Drama, Science Fiction & Fantasy",94,Rotten,38,8,75
PG,"Comedy, Science Fiction & Fantasy",92,Rotten,44,32,52
NR,"Documentary, Special Interest",91,Fresh,100,6,94
NR,"Documentary, Special Interest",78,Certified Fresh,77,66,49
NR,Drama,88,Fresh,100,5,53
PG-13,"Action & Adventure, Science Fiction & Fantasy",101,Rotten,22,151,51
PG,"Action & Adventure, Comedy, Kids & Family",88,Rotten,35,43,67
PG,"Action & Adventure, Comedy, Kids & Family, Science Fiction & Fantasy",96,Rotten,23,31,34
PG-13,"Action & Adventure, Comedy, Science Fiction & Fantasy",97,Rotten,37,169,47
PG,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",93,Rotten,40,50,81
NR,Action & Adventure,135,Rotten,11,9,18
R,"Comedy, Horror",93,Certified Fresh,80,69,45
NR,"Animation, Art House & International, Drama",90,Fresh,97,35,81
R,"Action & Adventure, Animation, Anime & Manga, Science Fiction & Fantasy",111,Fresh,72,18,88
R,"Comedy, Drama, Science Fiction & Fantasy",85,Rotten,30,33,39
NR,"Drama, Romance",106,Rotten,48,50,77
PG,"Comedy, Drama, Romance",112,Rotten,22,9,10
NR,"Documentary, Mystery & Suspense",85,Fresh,96,23,90
PG-13,"Comedy, Drama",101,Fresh,65,17,46
R,"Art House & International, Comedy, Drama, Musical & Performing Arts",117,Fresh,81,27,69
R,"Drama, Mystery & Suspense",96,Rotten,29,21,16
PG-13,"Comedy, Drama, Science Fiction & Fantasy",110,Rotten,30,89,28
PG,"Drama, Television",103,Fresh,100,6,94
PG-13,"Drama, Mystery & Suspense",111,Rotten,15,34,66
R,"Comedy, Drama",113,Rotten,58,36,36
R,"Action & Adventure, Drama, Mystery & Suspense",101,Rotten,33,9,50
R,"Comedy, Musical & Performing Arts",94,Rotten,53,123,67
R,"Classics, Horror, Mystery & Suspense",85,Fresh,88,32,87
PG,Drama,89,Fresh,83,23,82
NR,"Art House & International, Drama, Horror, Mystery & Suspense",87,Fresh,60,5,
R,"Action & Adventure, Drama, Mystery & Suspense",121,Rotten,40,20,40
R,"Action & Adventure, Mystery & Suspense",93,Rotten,0,7,30
NR,Drama,90,Rotten,20,64,38
PG-13,"Action & Adventure, Mystery & Suspense",100,Rotten,20,25,22
R,"Action & Adventure, Science Fiction & Fantasy",108,Certified Fresh,100,61,89
R,"Action & Adventure, Drama, Science Fiction & Fantasy",153,Certified Fresh,93,81,94
R,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",109,Fresh,69,204,46
PG-13,"Action & Adventure, Drama, Mystery & Suspense, Science Fiction & Fantasy",115,Rotten,33,277,54
PG-13,Action & Adventure,119,Rotten,27,258,53
PG,"Comedy, Documentary, Special Interest",79,Fresh,83,30,72
PG,"Comedy, Drama, Romance",132,Certified Fresh,84,45,84
R,"Art House & International, Drama",88,Fresh,67,24,56
R,Comedy,105,Certified Fresh,86,96,60
PG,"Art House & International, Drama, Mystery & Suspense",102,Certified Fresh,88,48,73
NR,Horror,85,Fresh,67,12,54
G,"Action & Adventure, Art House & International, Drama, Science Fiction & Fantasy",83,Rotten,43,7,61
R,"Comedy, Horror, Mystery & Suspense",2000,Fresh,60,5,35
R,"Art House & International, Horror, Mystery & Suspense",97,Rotten,33,12,38
PG,Drama,170,Fresh,80,25,78
NR,Drama,89,Fresh,80,20,57
PG,Drama,90,Fresh,78,9,74
PG-13,"Drama, Romance",129,Certified Fresh,84,124,78
R,"Drama, Mystery & Suspense",127,Fresh,70,107,69
R,"Art House & International, Cult Movies, Horror, Special Interest",67,Fresh,77,13,76
PG,"Drama, Kids & Family",103,Fresh,85,13,66
R,Horror,91,Rotten,18,78,41
R,Horror,97,Rotten,37,156,58
R,"Comedy, Horror",90,Rotten,48,31,44
R,Horror,87,Rotten,14,35,18
R,"Drama, Mystery & Suspense",105,Rotten,37,46,27
NR,"Mystery & Suspense, Science Fiction & Fantasy",77,Rotten,55,11,33
PG,"Comedy, Musical & Performing Arts",89,Rotten,30,10,35
NR,Documentary,80,Fresh,90,10,69
R,"Comedy, Drama",95,Certified Fresh,86,179,87
R,Drama,108,Certified Fresh,77,112,73
R,"Comedy, Drama",112,Rotten,51,115,43
NR,Drama,123,Fresh,89,9,
NR,"Classics, Comedy, Drama, Romance",99,Fresh,78,9,70
R,"Comedy, Romance",94,Rotten,22,138,46
PG-13,Drama,110,Fresh,81,37,76
NR,"Action & Adventure, Art House & International, Comedy, Drama, Romance",114,Fresh,91,11,79
NR,"Comedy, Documentary, Drama, Special Interest",85,Fresh,93,14,60
PG-13,"Drama, Romance",89,Fresh,67,6,81
R,"Comedy, Drama",103,Fresh,100,30,90
PG-13,"Comedy, Romance",106,Rotten,43,14,60
NR,Documentary,97,Fresh,68,38,74
NR,Documentary,82,Fresh,81,36,58
PG,"Comedy, Kids & Family",110,Certified Fresh,93,57,78
NR,Comedy,86,Fresh,60,5,55
G,"Documentary, Musical & Performing Arts, Television",113,Fresh,100,7,81
G,"Classics, Documentary, Musical & Performing Arts, Television",132,Fresh,100,13,85
R,Comedy,116,Rotten,20,114,51
PG-13,"Action & Adventure, Art House & International, Comedy, Drama, Musical & Performing Arts, Romance",93,Rotten,47,15,86
PG,"Comedy, Drama",101,Fresh,60,20,68
R,"Comedy, Drama",84,Rotten,8,12,31
G,"Animation, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",88,Fresh,81,16,75
R,"Action & Adventure, Drama",139,Fresh,69,16,75
PG,"Action & Adventure, Kids & Family",92,Rotten,19,124,32
R,Comedy,98,Rotten,19,26,54
PG,"Classics, Documentary, Horror, Special Interest",85,Fresh,93,15,53
NR,"Documentary, Special Interest, Sports & Fitness",80,Fresh,74,19,54
R,Comedy,93,Rotten,26,19,30
R,Comedy,79,Fresh,62,13,52
NR,"Art House & International, Drama, Mystery & Suspense",110,Certified Fresh,93,54,59
R,"Drama, Horror, Mystery & Suspense",88,Fresh,80,5,34
R,"Art House & International, Drama",95,Fresh,64,25,48
G,"Comedy, Kids & Family, Television",96,Rotten,57,7,61
R,Drama,104,Fresh,67,166,55
NR,"Classics, Drama, Mystery & Suspense",82,Fresh,100,7,70
PG,"Action & Adventure, Animation, Comedy, Kids & Family",98,Fresh,71,142,77
R,"Art House & International, Comedy, Drama",94,Fresh,74,23,73
PG-13,"Action & Adventure, Classics, Drama",114,Rotten,40,155,41
R,"Horror, Science Fiction & Fantasy",85,Certified Fresh,95,60,84
R,"Action & Adventure, Art House & International, Drama, Science Fiction & Fantasy",117,Fresh,61,108,85
PG-13,"Comedy, Drama",109,Rotten,52,42,61
PG,"Comedy, Drama, Musical & Performing Arts, Romance",90,Rotten,50,24,49
PG,"Horror, Science Fiction & Fantasy",88,Rotten,24,17,26
R,Comedy,83,Rotten,53,83,46
PG,"Action & Adventure, Comedy, Drama",109,Fresh,85,26,84
G,"Action & Adventure, Animation, Kids & Family",74,Fresh,82,17,79
R,Drama,97,Rotten,41,51,70
PG-13,"Documentary, Special Interest, Sports & Fitness",97,Certified Fresh,87,99,83
G,"Animation, Kids & Family",77,Rotten,25,20,48
R,"Art House & International, Horror",84,Rotten,38,8,48
NR,Drama,112,Rotten,39,36,46
NR,"Art House & International, Comedy",84,Fresh,67,12,70
PG,"Classics, Western",102,Fresh,89,9,54
PG,"Comedy, Drama",96,Rotten,20,5,47
R,"Horror, Mystery & Suspense",119,Fresh,83,6,62
PG-13,"Art House & International, Drama, Mystery & Suspense",120,Rotten,38,8,67
NR,"Classics, Comedy",63,Fresh,100,17,89
R,Action & Adventure,108,Rotten,14,7,17
PG,"Animation, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",92,Rotten,50,8,62
NR,"Documentary, Musical & Performing Arts",83,Fresh,100,5,96
PG-13,"Art House & International, Classics, Drama, Mystery & Suspense",126,Certified Fresh,90,69,85
R,Mystery & Suspense,94,Rotten,45,33,55
NR,Comedy,80,Rotten,27,11,38
R,"Drama, Mystery & Suspense",91,Rotten,35,31,27
PG-13,"Comedy, Drama, Romance",96,Rotten,14,35,21
R,"Drama, Mystery & Suspense",121,Rotten,50,74,66
R,"Comedy, Drama, Mystery & Suspense",96,Rotten,43,7,69
NR,"Art House & International, Drama, Musical & Performing Arts, Romance",104,Fresh,100,17,82
G,"Animation, Art House & International, Kids & Family, Science Fiction & Fantasy",75,Certified Fresh,91,82,85
PG,"Action & Adventure, Drama, Kids & Family, Science Fiction & Fantasy",103,Certified Fresh,95,44,87
NR,"Art House & International, Drama",115,Rotten,55,31,61
PG,Comedy,101,Rotten,50,8,73
PG-13,Drama,120,Certified Fresh,96,313,86
NC17,"Art House & International, Drama, Romance",112,Rotten,38,8,44
NR,"Action & Adventure, Art House & International, Drama",96,Fresh,100,7,86
NR,Drama,84,Rotten,41,27,49
R,"Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",81,Rotten,36,11,22
G,"Action & Adventure, Animation, Comedy, Kids & Family",68,Rotten,36,11,49
G,"Animation, Kids & Family",77,Fresh,62,74,62
NR,"Art House & International, Comedy",113,Fresh,79,14,71
NR,Documentary,87,Rotten,58,19,63
PG-13,"Action & Adventure, Drama",126,Rotten,25,16,73
R,"Action & Adventure, Art House & International, Science Fiction & Fantasy, Special Interest, Western",100,Rotten,29,41,47
NR,"Art House & International, Classics, Drama, Romance",100,Fresh,92,13,78
NR,"Documentary, Special Interest",84,Fresh,60,10,65
R,"Action & Adventure, Classics, Drama, Mystery & Suspense",112,Rotten,57,14,72
G,"Classics, Comedy, Kids & Family",91,Rotten,0,5,41
R,"Action & Adventure, Comedy, Drama",114,Fresh,68,79,69
NR,"Action & Adventure, Art House & International, Comedy, Mystery & Suspense, Science Fiction & Fantasy",92,Fresh,78,9,79
NR,Drama,131,Fresh,86,21,77
PG-13,Drama,120,Rotten,23,162,38
NR,Documentary,98,Fresh,100,6,83
PG-13,Drama,120,Rotten,48,152,59
PG-13,Drama,98,Rotten,57,7,62
R,Mystery & Suspense,90,Rotten,38,66,37
NR,Horror,88,Rotten,46,13,68
R,"Horror, Mystery & Suspense",129,Rotten,37,68,23
NR,"Art House & International, Mystery & Suspense, Special Interest",121,Fresh,92,12,66
R,Drama,128,Rotten,51,274,76
NR,"Documentary, Special Interest",116,Certified Fresh,95,153,85
R,Drama,105,Rotten,18,33,29
PG,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",98,Rotten,20,15,37
NR,Action & Adventure,104,Rotten,14,7,28
PG,"Action & Adventure, Comedy, Science Fiction & Fantasy, Special Interest",103,Fresh,69,39,69
G,"Classics, Comedy, Kids & Family, Western",110,Rotten,43,7,49
G,"Action & Adventure, Art House & International, Comedy, Drama, Kids & Family",75,Fresh,80,10,74
PG,"Action & Adventure, Animation, Kids & Family",107,Certified Fresh,73,225,74
