rating,genre,runtime_in_minutes,tomatometer_status,tomatometer_rating,tomatometer_count,audience_rating
6,292,130,0,80,207,63
2,940,85,0,80,49,85
4,951,141,1,60,139,68
2,1015,139,2,50,104,75
6,171,126,2,31,16,64
6,1034,90,2,43,65,31
2,327,120,0,91,231,66
4,782,97,2,50,82,25
6,1025,106,2,27,11,18
6,811,96,0,95,65,92
2,716,93,1,80,15,71
3,855,107,1,93,29,84
6,995,113,2,36,22,53
6,822,67,1,89,9,31
6,954,91,2,39,18,58
2,1025,89,2,52,73,44
6,310,92,2,46,13,39
6,951,100,1,67,64,79
2,557,95,0,76,82,54
2,951,78,1,94,31,73
3,1025,104,2,33,9,35
3,816,98,2,13,23,41
4,902,109,2,25,12,66
2,528,89,1,68,31,70
2,1025,74,2,0,14,20
6,826,87,2,17,12,43
0,860,121,1,64,14,73
4,777,84,2,25,36,23
6,886,95,1,68,31,50
2,1080,84,1,100,14,56
6,313,106,2,17,6,13
0,940,83,0,84,61,80
2,884,167,1,86,7,94
2,579,125,1,93,27,78
2,713,98,1,90,10,46
0,391,74,1,100,13,88
3,574,117,2,55,74,76
6,109,109,1,77,22,80
2,951,95,2,31,48,65
6,752,112,1,61,155,44
6,1025,,2,23,13,22
6,995,125,1,80,40,81
2,884,120,1,90,10,86
2,689,115,1,92,13,79
6,279,107,2,21,19,31
2,752,70,1,80,5,66
4,752,83,2,18,11,14
0,884,80,0,94,183,81
2,849,77,1,100,16,78
6,752,84,2,8,59,30
2,940,74,1,68,19,90
6,560,92,2,40,30,50
2,951,106,2,27,15,34
6,951,149,0,73,97,48
6,1064,106,0,87,167,74
6,474,92,2,52,169,40
2,951,104,2,22,9,33
2,752,64,1,100,14,
3,884,95,0,92,74,74
6,557,101,0,97,144,87
2,203,95,2,43,7,69
6,884,97,0,79,104,85
2,585,100,1,63,24,55
4,752,112,2,30,27,40
4,482,103,2,22,58,61
2,923,105,0,96,46,88
4,279,92,2,20,46,60
2,884,90,1,70,10,80
2,557,119,1,100,12,70
2,557,90,1,76,17,62
3,941,92,1,100,5,79
2,1009,97,0,90,89,62
6,443,96,2,33,6,45
4,951,,2,35,111,40
6,292,93,2,22,9,50
2,704,97,1,100,5,70
2,447,180,1,100,11,87
2,940,97,1,100,6,97
4,927,144,0,95,106,90
3,752,115,1,62,139,75
3,995,95,1,71,7,49
3,835,88,2,9,101,42
3,742,131,1,82,34,73
0,334,129,1,86,7,45
3,557,105,1,83,12,75
6,782,112,2,33,9,41
6,811,102,1,89,37,48
6,557,94,1,85,20,84
6,1033,110,2,47,70,57
6,811,116,2,10,21,45
2,1073,83,1,86,7,
4,247,108,2,53,81,53
3,30,88,2,37,114,40
2,747,80,2,0,8,10
4,951,118,0,80,142,84
2,611,105,1,92,36,77
6,995,102,0,90,204,71
3,782,106,2,34,107,72
2,752,87,2,47,17,75
6,845,103,2,39,57,69
6,560,97,2,59,34,69
4,334,142,0,92,348,91
4,951,98,0,84,50,63
2,937,83,0,98,62,87
2,1033,,2,4,24,38
3,6,102,0,89,88,70
6,951,120,2,45,109,50
0,654,139,0,100,50,86
6,951,112,1,63,269,41
6,959,108,2,26,43,40
4,951,121,2,39,119,49
6,1025,118,2,39,41,49
2,951,90,1,78,37,75
2,557,94,1,63,8,58
2,752,120,2,49,47,36
3,618,116,0,85,48,83
4,333,136,0,82,71,72
4,482,112,2,25,80,45
2,951,131,1,100,8,89
4,279,137,0,85,214,80
2,884,92,1,100,5,
3,835,80,2,1,104,33
2,279,108,1,89,35,73
4,279,105,2,19,16,49
4,752,90,2,33,94,35
3,334,109,2,17,23,40
6,334,86,2,20,15,30
1,510,90,1,95,19,78
6,782,94,1,76,37,67
6,995,124,0,76,216,81
4,782,116,0,82,186,74
2,262,88,1,63,8,50
3,782,98,2,4,54,44
6,868,91,2,33,12,73
6,334,136,0,88,149,85
6,1066,138,0,73,245,72
2,273,123,1,71,7,64
6,1066,129,2,35,215,60
2,860,147,2,33,9,44
2,940,89,1,100,29,86
2,919,70,2,52,21,56
4,585,115,0,89,147,89
6,1007,139,1,90,21,87
3,951,123,2,56,9,88
2,576,160,2,20,5,34
2,585,128,1,92,12,82
4,252,129,1,66,53,71
2,884,80,1,97,32,65
6,951,109,1,69,112,64
3,0,111,2,38,96,70
3,782,98,1,69,13,68
3,835,86,2,29,56,38
2,782,118,1,79,34,83
4,292,100,2,16,134,30
4,247,100,2,0,21,48
2,940,86,0,87,47,70
2,195,110,2,0,10,
6,730,97,2,17,12,50
6,0,101,2,30,33,34
6,954,94,1,68,66,75
6,474,99,2,58,26,46
2,884,104,1,89,9,98
2,1025,,1,83,12,54
0,342,79,2,47,17,46
2,310,,0,85,59,62
2,706,132,1,100,5,88
6,355,97,2,39,23,45
2,279,92,1,100,12,48
4,301,114,2,43,168,59
4,0,120,2,46,147,54
6,725,120,0,88,50,87
6,995,96,2,13,16,15
2,946,109,1,100,5,94
3,973,129,0,80,127,88
2,940,84,1,100,10,69
2,671,127,1,67,6,85
3,167,111,2,50,8,56
2,884,111,0,99,116,77
4,951,104,0,81,208,86
6,474,90,0,82,118,84
4,951,110,2,56,174,73
6,752,117,2,47,99,57
6,492,105,1,63,32,57
6,782,101,1,66,65,78
4,489,104,0,75,55,72
2,940,106,0,98,49,90
6,951,89,0,89,124,82
6,606,108,0,80,44,56
4,752,96,0,84,185,66
6,474,98,2,34,56,72
6,995,106,2,50,8,31
6,689,112,0,97,60,84
2,819,104,1,75,8,82
3,752,93,1,76,34,58
6,292,92,2,53,162,51
6,327,110,2,32,57,40
4,247,88,2,17,125,27
2,557,118,1,70,10,75
2,811,90,1,84,37,65
2,951,107,1,90,20,54
3,1023,104,0,86,126,53
4,811,101,2,33,58,90
3,862,90,2,20,101,35
4,1009,181,2,53,40,81
2,626,123,1,91,22,83
2,782,88,2,50,8,59
0,700,113,1,100,32,87
6,782,97,2,48,29,33
6,752,94,2,10,10,73
4,752,118,2,39,162,58
2,884,80,1,94,17,68
3,940,78,2,18,11,89
4,752,108,0,84,148,79
3,884,88,0,87,52,76
0,39,96,1,67,140,74
4,752,84,2,2,48,25
6,752,106,2,13,15,30
6,995,89,2,22,9,31
2,927,98,1,71,7,85
6,752,86,2,33,12,40
6,1042,86,2,8,13,16
6,315,90,2,18,22,20
2,247,89,1,76,17,58
3,334,99,2,0,13,42
3,23,96,1,72,178,72
4,951,116,0,87,99,82
6,862,100,1,95,37,60
6,582,135,0,79,198,67
4,811,108,2,52,157,47
2,1006,110,1,80,5,61
6,752,83,1,100,11,80
6,995,116,0,92,173,94
2,557,126,1,64,39,44
4,1006,105,2,35,163,83
4,863,99,2,23,31,31
6,951,70,1,100,5,47
2,579,129,0,90,40,94
2,279,121,1,75,8,52
2,884,93,0,82,76,89
2,951,84,1,74,27,40
2,940,78,2,38,13,39
4,752,98,2,28,25,45
4,247,98,0,92,88,79
4,862,88,2,39,197,45
4,247,105,1,68,245,70
4,247,120,2,23,299,66
6,951,129,2,42,106,81
6,782,90,2,50,214,39
6,782,103,1,61,18,67
6,782,119,2,33,136,44
6,279,104,1,84,37,93
6,951,92,1,75,8,50
2,500,116,2,43,54,55
4,860,85,2,17,18,23
6,730,115,1,67,6,39
2,557,108,2,0,7,56
2,923,93,1,60,10,57
6,97,96,2,0,7,12
2,557,83,1,93,15,74
6,495,138,1,71,127,72
4,899,96,0,84,87,78
6,474,91,2,0,22,65
2,884,78,1,100,24,78
6,327,112,2,17,35,40
6,1006,87,2,43,14,56
4,952,108,2,13,8,55
4,860,110,1,73,22,70
6,951,145,1,80,20,79
6,951,99,1,65,77,49
6,884,87,0,89,75,91
6,995,88,2,33,6,29
6,279,133,0,81,89,82
6,995,102,2,45,11,50
4,1006,126,2,32,38,66
6,689,148,2,30,73,58
6,927,135,0,89,123,83
6,925,93,0,79,66,73
2,945,120,1,67,12,83
6,782,57,1,64,28,55
2,370,86,2,50,6,55
4,782,98,1,91,35,85
6,203,124,2,55,132,44
2,995,95,1,77,22,88
2,432,105,2,41,17,78
6,103,104,1,63,41,50
3,973,98,1,88,17,58
3,366,92,2,38,16,63
6,474,107,0,84,87,60
6,292,100,1,81,21,55
2,0,120,1,68,19,65
4,811,95,2,45,20,26
6,279,132,2,46,221,43
0,944,45,1,67,27,80
2,951,98,1,79,39,67
2,845,,1,100,5,
6,995,119,0,90,199,69
6,995,117,0,77,47,84
3,923,121,0,81,186,82
4,752,102,2,45,77,42
0,419,25,1,100,7,90
0,419,72,2,40,5,66
4,860,118,1,63,8,45
6,465,105,0,72,140,74
0,884,77,1,97,33,91
6,752,84,0,81,217,79
0,474,75,0,88,66,70
6,782,112,2,40,53,56
6,951,99,0,88,50,64
3,752,92,1,63,43,58
6,752,88,2,0,9,55
3,280,92,1,95,22,58
6,689,113,0,91,69,88
6,292,100,2,40,5,38
6,995,121,1,96,25,89
4,860,94,0,93,220,83
6,782,155,2,49,35,65
2,884,99,1,75,8,80
6,195,127,0,96,49,87
4,1009,111,0,83,228,67
4,1006,,2,22,58,54
2,995,94,1,83,30,34
3,1009,140,2,41,63,39
6,1025,140,0,83,345,63
3,752,88,1,76,25,57
3,159,132,2,47,15,72
2,528,80,1,82,34,77
6,489,98,1,74,31,85
4,951,99,0,75,40,79
3,835,114,2,23,30,65
6,782,79,2,19,16,51
6,951,107,0,79,195,70
4,125,91,2,55,11,38
6,213,120,1,88,16,48
4,752,87,0,87,175,75
6,752,98,2,37,168,51
2,870,75,1,100,6,
2,752,70,1,100,8,79
6,951,119,1,84,19,82
6,782,118,2,55,29,75
3,110,94,2,41,27,62
2,712,113,0,86,42,91
6,0,90,2,23,182,44
6,994,100,1,73,176,57
2,752,78,2,45,20,33
6,953,128,0,93,241,89
2,557,94,1,79,39,68
6,995,114,0,91,58,90
3,782,124,1,65,144,68
4,1006,133,0,91,268,90
6,579,122,2,25,44,68
3,793,97,0,88,161,78
2,923,73,1,80,15,67
3,951,89,2,38,13,70
2,489,142,1,94,31,79
6,1042,90,2,8,13,12
6,1042,76,1,60,5,15
3,286,96,2,54,125,54
2,8,104,1,100,10,93
6,294,106,2,24,119,57
6,1064,98,2,33,21,38
2,940,81,1,81,16,
2,1064,107,2,17,30,44
2,489,110,1,72,18,73
3,389,91,2,55,216,49
3,641,114,1,80,15,86
4,329,140,0,91,249,80
6,995,112,1,60,35,46
2,7,66,1,90,10,70
3,951,135,0,80,161,90
6,951,160,2,33,120,51
6,296,87,1,90,29,73
2,667,98,1,88,26,83
2,703,96,0,96,47,87
3,980,114,2,59,34,62
3,951,109,2,44,91,81
2,582,129,1,71,7,71
3,347,98,0,91,79,79
4,557,114,2,17,64,54
3,995,105,1,63,19,45
4,811,126,2,56,32,72
3,1073,95,2,50,192,45
3,980,101,2,54,89,80
6,796,87,1,100,5,66
4,940,93,2,40,5,38
6,995,105,2,7,28,22
6,959,107,0,90,67,89
2,777,95,2,36,25,34
2,641,124,1,97,29,78
2,474,108,1,71,21,76
2,1064,90,2,20,5,
6,557,120,1,89,27,91
2,782,94,2,40,5,60
6,279,113,0,87,69,63
4,292,104,2,22,107,55
4,195,105,2,42,115,69
4,752,115,2,15,145,43
4,951,133,2,51,53,25
2,951,88,2,25,20,33
3,481,92,1,64,11,70
4,1056,127,1,64,244,60
4,782,92,0,78,149,71
3,951,92,1,67,127,68
6,1064,132,0,76,188,71
2,951,87,1,91,23,67
2,951,102,1,67,9,
4,489,112,1,71,115,68
3,15,95,0,89,149,67
4,327,110,1,63,57,71
4,327,123,2,57,148,43
4,327,127,1,70,221,69
4,292,147,0,97,413,87
4,327,132,0,93,242,76
4,0,131,0,93,311,87
2,557,107,1,83,6,44
6,995,100,2,0,6,60
3,998,112,2,25,110,30
6,465,90,1,100,5,42
6,995,90,2,45,11,24
6,995,127,1,87,23,90
6,951,108,0,91,116,55
3,308,126,1,76,21,59
6,1025,125,1,72,143,65
6,811,95,0,73,64,72
6,752,110,1,72,18,38
4,752,97,2,10,30,46
6,951,129,1,73,33,75
6,782,97,2,16,25,51
3,39,103,0,96,271,89
2,752,87,2,40,5,
2,951,105,2,58,19,40
6,292,104,2,6,32,57
6,292,94,2,3,63,17
3,551,88,1,100,19,74
6,752,98,1,81,21,71
0,618,87,0,100,57,95
6,557,126,2,4,24,78
2,951,91,0,79,43,59
2,171,115,1,85,13,55
2,279,92,0,83,42,28
2,940,63,1,80,10,88
6,951,93,2,31,65,
2,0,120,2,56,9,55
4,782,89,2,14,22,53
3,689,124,1,89,9,62
6,951,140,0,82,289,84
3,951,109,1,63,8,77
6,822,83,0,75,131,39
3,840,87,2,9,23,43
2,528,77,1,100,7,44
2,216,97,2,40,5,62
2,327,96,2,26,31,28
2,884,103,1,100,6,100
3,1015,129,2,49,43,72
6,951,140,0,89,127,89
2,884,82,1,100,13,87
3,752,98,2,19,43,66
2,465,110,1,92,26,89
6,997,104,1,97,30,81
4,782,107,2,34,152,60
2,1020,90,1,67,6,71
6,782,113,0,80,69,87
6,551,105,2,56,9,52
6,817,109,2,40,5,
6,951,90,2,59,270,51
3,752,91,2,47,19,58
6,752,95,2,16,19,71
6,213,110,2,22,32,29
4,951,133,0,94,259,86
6,689,121,0,86,101,76
2,585,96,1,100,14,83
2,940,90,1,82,17,67
6,1025,113,2,53,32,40
3,835,95,2,50,12,41
4,399,92,2,19,113,27
2,951,94,2,48,25,28
4,474,94,0,97,118,86
2,645,125,1,97,32,88
6,811,114,0,95,120,87
6,951,109,0,81,188,81
3,777,82,1,64,14,52
3,417,96,2,10,21,22
3,39,91,0,75,161,63
2,247,115,1,63,27,49
2,1025,89,1,75,20,48
2,927,80,1,86,7,86
4,221,82,1,67,24,78
0,733,83,1,67,6,35
3,23,122,2,32,94,51
4,860,102,2,17,168,55
6,565,97,1,73,159,53
6,951,98,0,85,74,77
6,997,111,0,85,143,67
6,998,116,2,17,35,15
0,395,92,0,96,195,90
0,28,95,0,80,198,81
3,46,94,1,73,216,59
3,246,109,2,39,92,49
6,474,98,1,93,15,76
2,890,78,1,100,25,90
3,489,92,1,71,17,58
3,752,92,0,97,74,95
6,752,92,0,95,64,93
6,849,109,1,86,35,83
2,515,94,1,61,106,53
6,1066,97,0,90,193,89
4,752,104,2,42,12,46
6,951,110,0,98,365,79
6,782,104,2,15,13,52
4,1006,117,1,63,149,66
3,689,90,1,100,9,73
4,752,94,0,93,246,86
3,811,103,0,93,56,81
6,752,107,2,41,37,41
4,951,99,1,78,9,78
3,782,111,2,20,10,33
3,946,103,1,71,51,86
2,884,91,1,100,39,79
2,927,83,1,80,5,
2,667,104,1,94,17,82
6,967,92,2,38,149,30
2,557,95,2,56,9,49
4,752,107,2,55,178,51
6,951,95,2,45,11,14
6,995,102,1,71,17,39
3,946,105,2,33,33,50
4,334,111,2,27,179,50
4,334,101,2,47,38,57
4,334,94,2,2,43,25
6,806,102,2,57,14,35
6,0,106,2,13,104,29
2,489,102,0,92,39,80
6,782,115,1,86,21,59
2,1059,105,1,100,5,
2,951,85,1,86,14,69
3,292,117,1,76,21,62
2,300,81,1,75,8,86
2,995,80,0,93,44,46
2,693,78,1,100,17,73
2,1025,90,2,40,5,11
6,752,80,1,62,13,47
3,474,106,0,92,85,89
2,884,86,1,100,5,100
6,822,101,1,71,24,49
2,557,105,1,100,8,88
6,959,115,1,69,358,50
6,951,126,0,78,127,76
0,447,152,1,92,12,86
2,1070,120,1,62,13,18
6,292,114,1,63,27,76
6,951,107,0,93,43,66
6,564,98,2,48,73,27
4,752,90,2,20,51,16
4,752,90,2,18,22,29
6,1025,98,2,42,12,39
6,1025,108,2,42,43,52
4,782,119,2,6,155,44
2,995,95,2,43,7,33
4,1066,119,2,52,138,56
2,110,101,1,75,12,61
0,461,89,1,92,12,68
6,217,90,1,60,5,61
4,990,126,0,76,198,89
6,341,102,2,43,7,65
2,203,90,1,80,10,43
4,97,90,0,98,49,90
2,557,131,0,91,81,67
6,279,140,1,69,13,76
3,835,97,2,42,31,49
2,752,83,1,90,20,73
2,557,86,0,86,42,66
2,557,97,2,50,20,50
6,752,97,2,5,88,24
4,752,89,2,10,10,29
2,940,98,1,100,25,64
4,31,104,2,52,101,53
2,557,120,0,74,61,54
2,618,94,1,82,17,76
2,811,100,1,100,6,69
4,752,102,2,54,112,30
4,242,92,2,59,212,58
2,712,99,1,80,25,81
4,752,109,2,13,16,40
3,835,90,2,52,113,49
6,995,120,2,55,159,76
2,374,78,1,71,7,65
4,951,104,2,24,33,80
4,752,96,2,22,155,59
2,667,115,1,89,19,86
4,862,110,2,38,16,56
2,923,130,1,100,10,85
2,884,100,1,86,29,83
0,652,116,1,80,15,70
3,951,142,1,75,28,83
3,579,104,0,89,183,70
2,752,86,1,100,28,85
6,860,105,1,71,14,61
6,1006,114,2,46,13,51
4,1025,84,2,50,10,19
3,835,87,2,7,29,24
0,798,94,2,38,124,55
3,292,103,1,75,12,67
3,782,92,1,82,22,57
3,228,85,2,7,14,33
2,782,121,2,53,45,44
6,588,155,1,67,30,76
3,862,90,2,43,7,46
3,23,92,0,81,134,73
4,951,130,2,44,16,62
3,835,97,2,48,143,53
6,246,90,2,44,52,54
6,782,118,2,58,26,38
0,716,145,2,57,7,81
2,626,130,1,95,39,94
6,951,149,0,97,191,56
2,781,90,1,80,5,79
4,811,99,2,52,21,44
4,752,87,2,13,110,32
4,860,96,2,7,29,26
3,1006,103,0,92,50,78
4,1006,97,1,71,34,57
4,793,126,1,71,49,77
6,782,103,1,68,142,72
2,814,95,2,55,29,6
0,716,134,1,92,26,85
0,782,108,1,70,60,82
6,951,123,1,74,31,61
4,860,106,2,7,29,63
6,255,84,1,88,32,72
4,752,108,0,86,173,77
6,1025,99,2,0,7,15
4,951,131,0,97,178,80
6,951,134,0,97,186,85
2,940,90,1,97,35,90
0,585,173,1,91,11,90
0,39,88,0,86,74,85
0,385,78,2,0,5,43
6,315,84,1,73,11,37
2,951,97,1,87,31,70
6,1001,147,0,83,177,88
6,995,107,2,30,30,39
1,822,90,1,100,20,73
6,782,97,2,5,21,24
4,862,107,2,43,46,48
2,1025,85,1,78,9,
6,782,118,2,57,81,66
2,940,120,2,50,18,89
2,887,40,1,80,5,67
4,312,129,2,47,140,63
4,203,112,2,13,175,30
2,727,60,2,40,10,22
2,1025,61,2,33,6,21
2,142,67,1,67,9,51
2,970,71,2,29,7,27
6,995,163,0,78,207,83
2,557,97,1,92,26,62
0,424,85,0,75,44,86
0,228,98,0,88,50,88
0,835,99,1,73,26,77
0,840,88,1,63,57,58
3,835,107,0,79,195,58
0,836,94,1,83,23,76
6,292,107,2,33,33,42
2,803,91,1,86,7,38
3,855,95,1,63,19,83
3,959,120,1,88,8,64
6,995,123,2,50,36,80
2,995,77,1,100,5,44
2,712,95,1,94,16,87
4,855,,2,45,65,40
2,806,101,2,27,11,29
6,325,105,2,0,5,57
3,1064,128,1,91,34,79
4,995,114,1,60,277,54
2,822,79,1,100,5,57
6,1033,83,2,36,11,25
2,557,115,1,83,12,79
6,860,105,0,78,40,84
3,940,76,1,78,9,90
4,811,108,1,73,26,75
3,927,111,0,96,85,89
4,782,97,2,53,78,34
2,951,106,0,94,70,61
4,860,96,1,62,167,68
4,860,105,2,33,6,67
2,927,87,2,50,12,83
2,927,90,1,77,22,80
3,973,134,1,63,89,72
6,951,93,2,33,42,78
4,811,98,2,36,149,50
4,951,97,0,97,147,88
6,386,81,2,38,16,75
6,334,111,2,18,34,24
2,301,126,2,20,83,47
6,782,108,0,85,55,72
3,835,91,2,20,5,40
2,406,83,0,90,60,69
3,793,98,2,27,15,46
2,940,88,1,92,26,77
2,556,91,2,58,12,60
3,951,118,2,32,44,77
2,940,88,1,70,27,39
2,752,98,1,71,7,54
4,407,80,2,50,6,55
6,489,93,1,97,37,75
2,474,109,2,18,11,70
2,905,98,1,80,25,92
4,474,94,0,75,88,69
3,860,95,0,76,129,73
4,752,94,2,28,171,53
2,465,100,1,90,20,60
6,811,90,1,81,36,56
6,1033,91,2,47,17,52
6,1033,101,1,60,100,44
4,951,90,2,46,128,61
3,793,96,1,83,29,69
4,752,86,2,8,73,23
4,752,80,2,14,22,45
0,585,101,1,84,19,69
4,951,77,2,30,10,66
2,951,111,0,90,50,70
2,940,90,1,86,36,72
4,1006,,0,76,150,45
6,752,120,0,86,56,87
0,176,97,1,100,31,86
3,779,95,1,71,65,57
6,951,103,1,94,18,
6,752,125,2,0,11,28
3,782,110,1,91,23,85
2,1020,106,1,83,23,81
3,973,95,1,73,82,68
4,383,75,0,84,68,58
2,923,90,1,65,20,81
2,279,90,1,64,14,48
3,752,90,2,14,14,54
0,557,110,1,100,5,88
3,637,85,1,71,7,71
3,840,93,2,12,42,30
2,557,125,1,92,13,79
2,618,88,1,85,13,82
3,752,92,1,96,24,84
4,752,101,2,48,60,64
6,752,109,2,52,82,76
4,811,100,2,0,7,26
6,752,100,2,0,5,46
2,940,83,1,90,30,93
6,951,107,0,87,99,62
2,986,89,1,86,7,79
3,782,106,2,19,27,25
6,951,120,0,89,75,49
2,553,92,1,80,5,69
2,884,195,1,100,38,62
2,557,127,1,90,20,66
4,927,83,0,94,83,78
2,752,87,2,32,19,40
6,557,103,1,97,36,92
4,951,117,2,42,24,74
4,474,105,1,100,32,90
4,366,66,0,98,131,88
4,884,60,2,58,24,40
4,752,95,2,9,125,44
4,482,93,1,70,27,54
6,752,84,1,86,7,20
2,671,91,1,91,11,64
3,15,,2,48,63,77
2,921,86,1,77,26,65
2,1006,104,2,33,9,35
3,80,98,1,67,9,87
6,1006,105,1,88,26,86
4,585,145,1,85,27,83
4,782,107,1,60,88,42
6,557,105,0,81,57,81
2,474,109,2,46,13,34
2,95,100,1,73,15,71
0,60,100,1,80,5,58
2,579,84,2,55,20,15
6,959,93,2,49,41,44
6,489,86,1,78,27,75
4,862,107,2,19,16,30
2,752,80,1,67,6,50
6,1006,87,0,90,92,69
4,814,95,2,40,130,31
4,752,102,2,20,5,81
6,538,66,2,21,19,77
6,279,145,2,20,15,82
6,951,99,0,83,180,71
2,474,104,1,67,12,28
2,453,272,0,85,55,71
6,203,95,2,12,42,23
2,885,,2,20,5,100
1,557,99,0,85,108,89
6,782,115,2,38,81,66
4,247,121,1,60,103,57
2,1064,121,1,92,36,64
4,865,75,0,80,55,88
6,811,101,1,78,23,55
6,995,137,0,88,204,89
2,782,93,0,81,48,52
2,557,100,2,44,32,67
3,772,100,2,40,164,54
3,811,83,2,45,11,27
2,598,85,2,44,16,24
2,860,,2,0,8,30
6,940,81,2,38,8,37
2,846,95,1,67,12,50
2,894,84,2,50,8,47
4,752,85,2,57,40,65
2,167,95,1,86,7,60
6,782,98,2,20,5,36
6,160,96,1,86,14,79
3,750,91,1,100,13,75
4,951,122,0,86,133,79
3,318,98,2,50,137,59
3,978,89,1,67,24,63
6,884,90,0,96,46,88
4,811,105,2,34,131,51
3,835,99,0,73,133,64
3,840,109,0,76,119,55
2,940,64,1,100,26,80
3,752,86,1,71,173,74
2,811,90,1,71,14,73
2,346,110,1,63,16,53
3,940,89,2,48,52,70
2,951,98,1,86,7,90
6,292,105,0,84,158,79
2,884,91,1,71,7,
6,940,103,0,89,44,77
2,1009,96,2,18,11,26
2,940,78,1,100,38,83
3,902,47,1,61,44,88
6,704,157,0,93,56,84
6,951,100,1,68,56,39
4,474,93,1,67,6,74
3,0,99,2,0,5,59
2,782,78,1,78,9,51
6,857,89,1,60,5,45
4,752,87,2,0,44,21
6,752,90,2,0,6,18
6,752,109,0,90,49,89
6,752,94,2,41,22,42
4,752,97,1,65,37,86
4,752,95,2,36,25,49
6,752,88,2,17,6,10
4,752,82,2,18,28,49
6,752,89,2,0,5,20
6,752,91,2,0,8,55
6,752,98,0,93,43,85
6,752,95,2,19,97,73
4,203,91,2,11,89,45
3,0,130,2,46,177,76
3,0,123,2,36,129,67
0,162,123,1,100,26,78
3,752,106,2,46,26,65
2,752,110,2,36,22,49
3,952,100,2,37,131,75
3,951,132,1,82,38,88
6,292,119,2,47,38,81
6,105,113,1,67,6,46
2,528,85,1,86,7,50
6,782,90,1,74,35,68
6,782,85,2,5,22,17
2,906,94,1,64,22,65
2,995,126,0,94,117,87
2,557,110,2,33,6,42
2,870,65,1,100,7,
6,951,115,0,91,244,83
4,195,108,2,31,29,46
4,557,124,1,94,33,71
4,0,130,2,22,181,57
6,1025,120,2,31,26,44
6,78,96,1,64,14,51
6,752,97,0,72,217,63
6,752,92,1,63,199,44
3,884,87,0,89,61,59
6,834,99,2,42,19,76
4,951,112,2,55,33,64
2,1006,97,1,80,5,75
2,557,101,0,87,47,68
2,551,96,1,93,30,72
2,951,85,2,23,13,27
4,1064,96,1,67,135,66
3,327,112,2,40,48,44
6,782,121,0,92,64,93
2,193,128,2,50,8,65
2,945,111,1,67,12,58
4,0,113,2,23,84,34
4,752,107,2,55,89,69
6,752,87,2,58,24,62
3,279,105,1,100,18,84
6,292,82,2,26,92,61
6,292,100,1,90,20,67
6,998,104,1,69,177,70
3,327,137,1,67,49,37
2,933,480,1,100,7,95
6,995,86,2,15,20,39
6,97,123,2,50,8,76
6,782,103,2,8,13,23
0,320,100,2,17,6,68
6,995,91,2,5,38,39
4,1033,108,2,33,9,24
3,752,86,1,63,8,42
3,860,96,2,28,168,37
6,279,101,1,77,30,80
6,279,98,1,64,11,84
2,667,110,2,14,7,51
0,667,102,1,100,34,84
4,811,104,2,29,7,19
3,1006,88,2,29,7,62
2,995,85,1,60,5,
2,951,92,2,50,14,18
2,327,134,1,63,16,86
4,860,117,2,7,140,45
4,927,78,0,90,51,89
6,782,110,2,37,99,37
3,228,91,2,11,118,47
2,599,90,2,17,6,54
3,782,124,1,75,24,56
2,557,107,1,61,18,51
2,951,95,1,88,8,81
6,752,93,1,73,11,53
6,752,87,1,71,17,71
2,951,112,1,69,16,62
3,1049,121,2,39,38,88
4,292,121,1,63,38,44
2,884,85,1,94,35,68
4,1066,96,2,28,130,53
4,474,108,2,19,93,35
6,195,84,2,21,66,31
6,752,98,2,22,65,76
2,1,90,1,80,5,68
2,946,97,1,100,30,88
3,317,107,2,7,27,24
6,811,95,0,75,44,74
4,960,133,2,51,166,66
2,557,91,1,100,5,86
2,712,89,1,86,14,68
4,752,89,0,74,184,65
6,292,89,2,32,31,47
3,752,122,2,11,9,48
2,538,96,1,64,22,86
6,72,93,2,45,47,73
2,951,101,1,95,19,57
2,885,32,1,100,20,95
6,995,87,2,41,17,62
3,228,108,2,42,135,67
3,234,105,2,45,167,47
3,195,90,2,47,111,57
4,752,83,2,11,55,69
6,1006,90,0,81,57,66
2,951,87,0,100,47,82
6,951,114,1,68,28,65
6,327,96,2,15,34,65
3,618,85,2,57,7,70
6,712,95,1,82,17,71
6,951,112,0,86,148,41
6,834,90,1,72,18,70
6,822,89,2,40,10,56
6,822,93,2,31,16,25
2,712,144,2,50,6,70
3,995,93,0,99,69,90
2,712,120,1,71,14,85
3,731,90,2,8,12,27
6,1033,92,1,68,31,68
2,752,84,1,88,8,29
2,500,89,2,33,6,65
6,587,100,1,77,13,75
6,474,125,1,75,24,91
6,520,115,1,65,23,69
4,752,111,2,27,135,37
6,777,107,1,92,24,63
2,693,84,1,100,5,54
6,1065,109,2,43,28,60
3,959,105,2,38,8,61
6,100,114,1,60,132,72
2,899,80,1,100,23,93
6,315,102,2,40,25,60
6,689,96,2,50,6,42
6,995,117,0,95,260,85
4,995,83,1,82,22,60
4,951,136,1,100,9,83
6,1033,83,2,14,7,11
3,424,76,0,95,94,91
6,1025,119,0,77,44,51
6,598,92,2,40,5,40
6,1025,89,2,56,9,18
6,1033,91,0,94,52,83
6,961,96,2,15,178,43
6,961,91,2,29,7,32
6,947,96,1,100,6,78
4,1006,95,2,30,132,52
2,557,117,1,97,38,94
6,987,125,2,43,7,23
3,317,94,2,51,104,46
